"
											商业街6号院
										",3室1厅,99.11㎡,中层（共6层）,南向,2015年建,天府广场-商业街6号(商业街与东城根中街交界处),365,36827元/㎡
"
											石人南路39号院
										",3室1厅,73.56㎡,低层（共7层）,南向,1996年建,石人小区-石人南路39号,92,12506元/㎡
"
											蓝光COCO金沙二期
										",2室1厅,49.22㎡,低层（共22层）,西南向,2014年建,外金沙-清源三路169号,108,21942元/㎡
"
											海亮樾金沙
										",4室2厅,156.42㎡,高层（共24层）,东北向,2015年建,外金沙-蜀鑫路与清波路交汇处,380,24293元/㎡
"
											金地金沙府邸
										",2室2厅,91㎡,低层（共18层）,东南向,2020年建,内金沙-金地金沙府邸,202,22197元/㎡
"
											光华碧邻
										",1室1厅,49.24㎡,低层（共20层）,北向,2013年建,万家湾-光华西二路126号,82,16653元/㎡
"
											金沙鹭岛一期
										",3室2厅,91㎡,中层（共30层）,东向,2017年建,内金沙-金沙鹭岛一期金沙遗址路55号,256,28131元/㎡
"
											凯德风尚
										",2室2厅,85.24㎡,中层（共19层）,南向,2014年建,万家湾-苏坡中路8号,168,19709元/㎡
"
											元益花园
										",1室0厅,39.68㎡,中层（共21层）,北向,2014年建,外光华-光华大道一段866号,60,15120元/㎡
"
											飞大美誉大厦
										",1室1厅,40㎡,中层（共31层）,南向,2018年建,天府广场-人民中路三段1号,64.8,16200元/㎡
"
											红墙国际
										",3室1厅,90.27㎡,低层（共38层）,东南向,2011年建,八宝街-过街楼街17号,280,31018元/㎡
"
											龙湖翠微清波A区
										",3室2厅,126.24㎡,低层（共18层）,东向,2008年建,外金沙-金福路419号,259,20516元/㎡
"
											新阳光健康家园
										",4室2厅,170.21㎡,低层（共10层）,南北向,2001年建,贝森-苏坡东路7号,335,19681元/㎡
"
											过街楼街120号院
										",2室1厅,59.59㎡,中层（共5层）,东南向,1990年建,八宝街-过街楼街120号,108,18123元/㎡
"
											元益花园
										",3室2厅,84.54㎡,中层（共21层）,东西向,2014年建,外光华-光华大道一段866号,139.5,16501元/㎡
"
											时代尊城
										",4室2厅,173.71㎡,低层（共11层）,东南向,2014年建,内光华-东坡路399号,455,26193元/㎡
"
											草市街39号院
										",3室1厅,58.2㎡,中层（共8层）,东南向,2014年建,草市街-草市街39号,78,13402元/㎡
"
											颐和京都
										",2室1厅,89.98㎡,高层（共21层）,北向,2010年建,外光华-培风路276号,141,15670元/㎡
"
											元益花园
										",2室2厅,64.8㎡,高层（共21层）,南向,2014年建,外光华-光华大道一段866号,108,16666元/㎡
"
											水木光华
										",1室1厅,35.84㎡,高层（共11层）,西向,2004年建,内光华-青羊大道16号,60,16741元/㎡
"
											保利香槟光华
										",2室1厅,56.41㎡,高层（共16层）,西向,2014年建,万家湾-光华东五路255号,108,19145元/㎡
"
											中铁西城
										",2室2厅,89.67㎡,低层（共32层）,南向,2014年建,万家湾-光华大道一段398号,232,25872元/㎡
"
											青羊恒大翡翠华庭
										",3室1厅,87.63㎡,中层（共18层）,南向,2015年建,内光华-光华南三路(万家湾公交总站旁),198,22595元/㎡
"
											金沙鹭岛一期
										",4室2厅,163.6㎡,高层（共27层）,西南向,2010年建,内金沙-金沙鹭岛一期金沙遗址路55号,435,26589元/㎡
"
											正成财富领地
										",2室1厅,74.18㎡,中层（共34层）,西南向,2010年建,草市街-东珠市街85号,118,15907元/㎡
"
											西二道街社区
										",2室1厅,63.77㎡,低层（共7层）,西南向,2014年建,八宝街-天府广场附近西二道街,122,19131元/㎡
"
											青森小区
										",2室1厅,56.34㎡,低层（共7层）,北向,2015年建,贝森-青森路1号,72,12779元/㎡
"
											青羊恒大翡翠华庭
										",3室2厅,88㎡,低层（共18层）,北向,2015年建,内光华-光华南三路(万家湾公交总站旁),182,20681元/㎡
"
											清溪雅筑
										",2室2厅,72.5㎡,中层（共18层）,南向,2014年建,外光华-培风路271号,111,15310元/㎡
"
											新城市广场
										",2室1厅,67.96㎡,中层（共30层）,南向,2003年建,八宝街-西大街1号,162,23837元/㎡
"
											金沙揽胜一期
										",1室1厅,43.4㎡,中层（共7层）,南向,2015年建,贝森-清江中路63号,100,23041元/㎡
"
											禾嘉花园
										",2室2厅,103.11㎡,中层（共5层）,西向,2000年建,浣花小区-大石西路80号,225,21821元/㎡
"
											元益花园
										",3室1厅,85.26㎡,高层（共21层）,东南向,2012年建,外光华-光华大道一段866号,161.5,18942元/㎡
"
											博瑞都市花园
										",4室2厅,130.16㎡,低层（共11层）,南向,2006年建,贝森-青羊大道101号,380,29194元/㎡
"
											天鹅星座
										",3室2厅,151.29㎡,中层（共11层）,南向,2002年建,府南新区-同友路99号,270,17846元/㎡
"
											百花芳邻
										",3室2厅,155.33㎡,低层（共6层）,东南向,2015年建,浣花小区-芳邻路1号(近一环路),342,22017元/㎡
"
											中大君悦金沙五期
										",4室2厅,91.42㎡,高层（共23层）,东北向,2012年建,内金沙-中大君悦金沙五期蜀辉路8号,265,28987元/㎡
"
											金沙愉景二期
										",3室2厅,91.05㎡,中层（共18层）,西向,2014年建,外金沙-清波路385号,160,17572元/㎡
"
											元益花园
										",3室2厅,79㎡,中层（共21层）,东北向,2014年建,外光华-光华大道一段866号,146,18481元/㎡
"
											浣花北路26号院
										",2室1厅,66.11㎡,中层（共7层）,南向,2015年建,浣花小区-浣花北路26号,116,17546元/㎡
"
											铸信境界
										",3室1厅,144㎡,中层（共27层）,东向,2009年建,贝森-贝森路323号,280,19444元/㎡
"
											保利香槟光华
										",4室2厅,120.12㎡,中层（共21层）,南向,2014年建,万家湾-光华东五路255号,330,27472元/㎡
"
											中大君悦金沙一期
										",3室2厅,116.23㎡,高层（共18层）,东南向,2008年建,内金沙-中大君悦金沙一期蜀辉路19号,289,24864元/㎡
"
											通惠门25号院
										",1室1厅,37.92㎡,中层（共5层）,东向,2014年建,天府广场-通惠门25号,68,17932元/㎡
"
											英伦金沙
										",2室1厅,52.13㎡,低层（共24层）,东南向,2011年建,外金沙-清水滨河路99号(苏坡立交旁),78,14962元/㎡
"
											保利香槟光华
										",3室1厅,78.16㎡,中层（共18层）,南向,2014年建,万家湾-光华东五路255号,175,22389元/㎡
"
											中海金沙府
										",4室2厅,178.52㎡,中层（共31层）,西南向,2012年建,内金沙-中海金沙府,672,37642元/㎡
"
											中铁西城
										",4室2厅,141.02㎡,中层（共32层）,南北向,2010年建,万家湾-光华大道一段398号,380,26946元/㎡
"
											光华揽胜
										",2室1厅,82.93㎡,中层（共34层）,南北向,2010年建,内光华-琼楼路283号,197.2,23779元/㎡
"
											齐力碧水湾
										",3室2厅,130.93㎡,中层（共18层）,南向,2008年建,内光华-琼楼路516号,310,23676元/㎡
"
											元益花园
										",2室2厅,85.13㎡,低层（共21层）,南向,2014年建,外光华-光华大道一段866号,120,14096元/㎡
"
											阳城心灵家园
										",2室1厅,86.18㎡,低层（共20层）,东南向,2015年建,万家湾-青羊区培华路312号,147,17057元/㎡
"
											清水路苑
										",3室2厅,89㎡,中层（共18层）,北向,2012年建,苏坡-武青北路西货站路312号,134,15056元/㎡
"
											成都花园上城
										",3室2厅,140.38㎡,中层（共22层）,南北向,2005年建,贝森-家园南街1号,368,26214元/㎡
"
											水木光华
										",3室1厅,103.73㎡,中层（共6层）,西向,2004年建,内光华-青羊大道16号,210,20244元/㎡
"
											锦绣光华
										",2室1厅,82.59㎡,高层（共18层）,南向,2015年建,外光华-中坝街29号,117,14166元/㎡
"
											东坡小区
										",2室1厅,71.49㎡,中层（共7层）,东向,2014年建,内光华-东坡北二路126号,115,16086元/㎡
"
											远洋万和公馆
										",1室1厅,47㎡,中层（共13层）,西北向,2017年建,长顺街-大安东路1号 (府河畔活水公园旁),95,20212元/㎡
"
											锦江时代花园公寓
										",5室2厅,177.26㎡,中层（共18层）,西南向,2015年建,天府广场-锦里西路107号,368,20760元/㎡
"
											清溪雅筑
										",3室2厅,86.65㎡,中层（共18层）,北向,2012年建,外光华-培风路271号,132,15233元/㎡
"
											金阳易诚国际
										",2室2厅,67.64㎡,低层（共22层）,南向,2010年建,万家湾-培华路399号,115,17001元/㎡
"
											百花芳邻
										",4室2厅,160.71㎡,高层（共6层）,西南向,2015年建,浣花小区-芳邻路1号(近一环路),460,28622元/㎡
"
											成都花园上城
										",4室2厅,154.59㎡,低层（共22层）,南向,2009年建,贝森-成都花园上城家园南街1号,373.8,24180元/㎡
"
											朗基龙堂
										",2室1厅,78.43㎡,高层（共27层）,南向,2010年建,内光华-东坡北二路687号,169,21547元/㎡
"
											元益花园
										",2室1厅,89㎡,中层（共21层）,南向,2014年建,外光华-光华大道一段866号,140,15730元/㎡
"
											贝森兴苑
										",3室1厅,78.39㎡,高层（共7层）,东南向,2000年建,贝森-贝双街2号(海宁西苑旁),116,14797元/㎡
"
											铸信境界
										",4室2厅,140.92㎡,中层（共28层）,北向,2009年建,贝森-铸信境界贝森路323号,299,21217元/㎡
"
											朗基龙堂
										",3室1厅,97㎡,中层（共27层）,西向,2014年建,内光华-东坡北二路687号,265,27319元/㎡
"
											蓝光SOFA社区
										",2室1厅,74.29㎡,高层（共20层）,东向,2015年建,万家湾-成飞大道南段238号,146,19652元/㎡
"
											金沙芙蓉苑
										",3室2厅,97.73㎡,低层（共6层）,东北向,2005年建,内金沙-金沙芙蓉苑金鹏街50号,205,20976元/㎡
"
											中大君悦金沙二期
										",3室2厅,125.97㎡,中层（共18层）,南向,2008年建,内金沙-中大君悦金沙二期蜀辉路19号,345,27387元/㎡
"
											人民中路一段5号院
										",2室1厅,57.51㎡,中层（共5层）,东向,2015年建,天府广场-人民中路一段5号,175,30429元/㎡
"
											华润金悦湾
										",3室2厅,212.57㎡,低层（共24层）,南向,2015年建,外金沙-清波路77号,690,32459元/㎡
"
											双玺
										",3室1厅,87.1㎡,中层（共18层）,西向,2014年建,贝森-贝森路216号,235,26980元/㎡
"
											清江之春
										",2室2厅,76.12㎡,高层（共18层）,西向,2015年建,外金沙-金辉路51号,109,14319元/㎡
"
											天合凯旋天际湾
										",2室3厅,124.01㎡,低层（共35层）,西南向,2011年建,内光华-内光华东坡大道339号(毗邻清水河),398,32094元/㎡
"
											战旗东路6号院
										",3室1厅,81.95㎡,中层（共7层）,西南向,2001年建,府南新区-战旗东路6号,91.6,11177元/㎡
"
											金沙云庭
										",3室1厅,152.73㎡,中层（共13层）,东向,2012年建,内金沙-金沙云庭金阳路152号,520,34047元/㎡
"
											中大君悦金沙三期
										",2室2厅,86.01㎡,中层（共23层）,西北向,2009年建,内金沙-金祥路15号,230,26741元/㎡
"
											时代尊城
										",4室2厅,190.34㎡,中层（共3层）,南向,2007年建,内光华-东坡路399号,471,24745元/㎡
"
											冠城花园三期
										",3室2厅,116.42㎡,高层（共20层）,东南向,2008年建,天府广场-小南街123号,265,22762元/㎡
"
											清水绿苑
										",3室1厅,131㎡,低层（共9层）,南向,2015年建,府南新区-双清北路1号,238,18167元/㎡
"
											千和沁香华庭
										",3室2厅,131.07㎡,高层（共6层）,东南向,2000年建,府南新区-同德街3号(金沙遗址附近),220,16784元/㎡
"
											清溪南街7号院
										",3室2厅,72.41㎡,中层（共7层）,南向,1998年建,府南新区-清溪南街7号院清溪南街7号,100,13810元/㎡
"
											优品道四期
										",2室1厅,78.27㎡,低层（共31层）,北向,2013年建,贝森-优品道四期优品街77号,220,28107元/㎡
"
											佳兆业广场
										",3室2厅,86.85㎡,低层（共15层）,南向,2020年建,外光华-佳兆业广场,155,17846元/㎡
"
											蜀华街57号院
										",3室1厅,62.74㎡,中层（共6层）,东南向,1990年建,天府广场-成都市青羊区蜀华街57号,165,26299元/㎡
"
											成都花园翠雍华庭
										",3室2厅,143.47㎡,低层（共11层）,南向,2015年建,贝森-青羊大道8号,305,21258元/㎡
"
											锦里苑
										",4室2厅,157.37㎡,中层（共8层）,东南向,1998年建,杜甫草堂-草堂东路1号,375,23829元/㎡
"
											蓝光COCO金沙一期
										",3室2厅,89㎡,高层（共22层）,西向,2014年建,外金沙-青羊区清涟路27号,202,22696元/㎡
"
											蓝光SOFA社区
										",2室2厅,71.26㎡,中层（共20层）,西向,2011年建,万家湾-成飞大道南段238号,135,18944元/㎡
"
											长虹和悦府
										",3室2厅,74.66㎡,中层（共20层）,南向,2015年建,万家湾-光华北一路527号,176,23573元/㎡
"
											中大君悦金沙七期
										",2室2厅,87.6㎡,中层（共17层）,南向,2014年建,内金沙-中大君悦金沙七期金鹏街388号,233,26598元/㎡
"
											优品道二期
										",2室2厅,84.46㎡,高层（共23层）,北向,2010年建,贝森-优品道二期青羊大道99号,255.8,30286元/㎡
"
											卧龙晓城
										",3室2厅,118㎡,低层（共6层）,东向,2015年建,贝森-青羊大道288号,177,15000元/㎡
"
											王家塘街11号院
										",2室1厅,70.2㎡,中层（共7层）,南向,1990年建,八宝街-王家塘街11号,135,19230元/㎡
"
											蜀风花园城一期
										",3室2厅,155㎡,低层（共5层）,东南向,2004年建,内金沙-蜀风花园城一期金沙遗址路8号,420,27096元/㎡
"
											方池街27号院
										",2室1厅,86.34㎡,中层（共7层）,东北向,1997年建,天府广场-方池街27号,205,23743元/㎡
"
											鼓楼北三街63号院
										",2室1厅,74.51㎡,高层（共7层）,南向,2015年建,草市街-鼓楼北三街63号,95,12749元/㎡
"
											包家巷99号院
										",2室2厅,83.2㎡,中层（共7层）,南向,2001年建,天府广场-包家巷99号,200,24038元/㎡
"
											长虹和悦府
										",2室1厅,58.06㎡,高层（共20层）,西向,2015年建,万家湾-光华北一路527号,130,22390元/㎡
"
											成都花园上城
										",3室1厅,127.21㎡,高层（共22层）,南向,2009年建,贝森-成都花园上城家园南街1号,316,24840元/㎡
"
											旭和倾城
										",2室1厅,69㎡,中层（共29层）,东向,2014年建,天府广场-小南街101号(人民公园旁),200,28985元/㎡
"
											长虹和悦府
										",3室1厅,85.52㎡,中层（共20层）,西向,2015年建,万家湾-长虹和悦府光华北一路527号,205,23971元/㎡
"
											仁和金沙
										",1室1厅,53.64㎡,中层（共27层）,西南向,2009年建,内金沙-仁和金沙金祥路6号(西单国际商城旁),105,19574元/㎡
"
											金沙鹭岛三期
										",4室2厅,168㎡,中层（共27层）,南北向,2014年建,内金沙-金沙鹭岛三期蜀辉路201号,750,44642元/㎡
"
											守经街6号院
										",1室1厅,68㎡,中层（共20层）,南北向,2000年建,八宝街-守经街6号(近万和广场),113,16617元/㎡
"
											清溪雅筑
										",3室2厅,89.96㎡,低层（共18层）,东南向,2015年建,外光华-培风路271号,130,14450元/㎡
"
											荣富西城尚锦
										",3室2厅,150.7㎡,高层（共22层）,南向,2015年建,外光华-光华大道一段光华东三路580号 (大公园旁),340,22561元/㎡
"
											成都花园上城
										",4室2厅,190.95㎡,高层（共23层）,南向,2009年建,贝森-成都花园上城家园南街1号,531.8,27850元/㎡
"
											保利香槟光华
										",3室2厅,89㎡,高层（共18层）,北向,2014年建,万家湾-光华东五路255号,240,26966元/㎡
"
											玉泉街23号院
										",2室2厅,76.87㎡,中层（共7层）,东南向,2015年建,草市街-玉泉街23号,95,12358元/㎡
"
											蓝光凯丽美域
										",2室2厅,77.58㎡,高层（共31层）,东南向,2010年建,内金沙-蓝光凯丽美域金祥路55号,198,25522元/㎡
"
											成都花园上城
										",4室2厅,205.02㎡,低层（共22层）,南向,2015年建,贝森-家园南街1号,450,21949元/㎡
"
											元益花园
										",2室2厅,78.54㎡,中层（共21层）,北向,2015年建,外光华-光华大道一段866号,130,16552元/㎡
"
											现代城
										",2室1厅,80.91㎡,中层（共31层）,西南向,2014年建,浣花小区-现代城锦里西路119号,153.4,18959元/㎡
"
											凯德风尚
										",3室2厅,124.34㎡,中层（共19层）,南北向,2012年建,万家湾-苏坡中路8号,320,25735元/㎡
"
											揽胜金沙
										",2室2厅,77.28㎡,中层（共35层）,东南向,2012年建,内金沙-清江西路90号,195.8,25336元/㎡
"
											现代城
										",2室1厅,83.37㎡,高层（共23层）,西南向,2004年建,浣花小区-锦里西路119号,160,19191元/㎡
"
											蓝光西环里
										",2室1厅,80㎡,中层（共22层）,南向,2019年建,内光华-蓝光西环里,99,12375元/㎡
"
											蓝光COCO金沙一期
										",2室2厅,65.59㎡,低层（共18层）,东西向,2014年建,外金沙-青羊区清涟路27号,150,22869元/㎡
"
											东华门街小区
										",3室1厅,78.26㎡,低层（共6层）,东南向,2020年建,顺城街-东华门街东二巷,178,22744元/㎡
"
											同善桥横街8号社区
										",3室1厅,82.71㎡,高层（共6层）,南向,2015年建,府南新区-同善桥横街8号,105,12694元/㎡
"
											旭和倾城
										",2室1厅,69㎡,中层（共29层）,东向,2014年建,天府广场-小南街101号(人民公园旁),200,28985元/㎡
"
											清江之春
										",2室1厅,79.65㎡,高层（共18层）,东南向,2010年建,外金沙-金辉路51号,112,14061元/㎡
"
											草堂铭城
										",1室1厅,55.21㎡,中层（共26层）,东向,2012年建,杜甫草堂-青羊区草堂北西路18号,135,24452元/㎡
"
											金地金沙府邸
										",2室1厅,90.48㎡,中层（共18层）,东南向,2016年建,内金沙-金地金沙府邸,225,24867元/㎡
"
											瑞通凯域
										",3室1厅,110.56㎡,低层（共11层）,西北向,2006年建,贝森-东顺街164号,150,13567元/㎡
"
											二十一世纪花园一期
										",3室2厅,118.35㎡,中层（共8层）,西向,2003年建,贝森-苏坡东路27号,177,14955元/㎡
"
											公元西
										",2室2厅,86.78㎡,高层（共32层）,东南向,2012年建,内金沙-公元西金沙遗址路68号,212,24429元/㎡
"
											时代印象
										",2室1厅,71.92㎡,高层（共14层）,西北向,2005年建,草市街-北东街1号(正成财富领地对面),90,12513元/㎡
"
											上河新城
										",1室1厅,63.59㎡,中层（共7层）,东向,2015年建,草市街-大安西路58号,92,14467元/㎡
"
											双顺路4号院
										",2室2厅,64.66㎡,中层（共7层）,东南向,2002年建,府南新区-双顺路4号(双顺路与清江中路交汇处),92,14228元/㎡
"
											包家巷99号院
										",2室2厅,63.72㎡,中层（共7层）,东南向,2001年建,天府广场-包家巷99号院包家巷99号,188,29504元/㎡
"
											现代城
										",2室1厅,70.18㎡,中层（共23层）,西南向,2004年建,浣花小区-锦里西路119号,129.5,1452元/㎡
"
											新阳光健康家园
										",4室2厅,170.21㎡,低层（共10层）,南北向,2001年建,贝森-苏坡东路7号,335,19681元/㎡
"
											泡桐树街1号院
										",1室1厅,59.79㎡,高层（共7层）,东南向,2015年建,天府广场-泡桐树街1号,240,40140元/㎡
"
											万科金色领域
										",2室2厅,81.38㎡,高层（共24层）,东向,2012年建,万家湾-光华南三路88号,158,19415元/㎡
"
											北斗星花园公寓
										",3室1厅,148.01㎡,中层（共21层）,东南向,2001年建,草市街-北大街119号,225,15201元/㎡
"
											TT尚品
										",2室1厅,86.71㎡,低层（共18层）,北向,2014年建,内光华-瑞联路39、59号,175,20182元/㎡
"
											国一梦巢
										",2室1厅,82.07㎡,中层（共24层）,南向,2015年建,外光华-光华南二路238号(树德中学旁),140,17058元/㎡
"
											长顺上街251号院
										",3室2厅,138.88㎡,低层（共18层）,西南向,2015年建,长顺街-长顺上街251号,498,35858元/㎡
"
											四川省丝绸公司宿舍
										",3室1厅,65.94㎡,中层（共5层）,南向,1996年建,顺城街-鼓楼北四街28号,158,23961元/㎡
"
											西城秀筑
										",3室1厅,94.8㎡,中层（共6层）,东向,2003年建,浣花小区-二环路西一段107号,127,13396元/㎡
"
											中铁西城
										",2室1厅,58.46㎡,高层（共15层）,北向,2015年建,万家湾-光华大道一段398号,120,20526元/㎡
"
											汇厦花园
										",3室2厅,100.76㎡,中层（共11层）,东南向,2005年建,杜甫草堂-草堂北支路56号,210,20841元/㎡
"
											世纪金沙一期
										",3室2厅,117.99㎡,中层（共24层）,东北向,2015年建,内金沙-蜀辉路235号(城西青羊大道金沙遗址旁),265,22459元/㎡
"
											西子香荷
										",3室2厅,111.44㎡,高层（共33层）,西向,2010年建,内光华-西子香荷琼楼路99号,323.8,29055元/㎡
"
											太行瑞宏朗诗金沙城
										",3室1厅,102.17㎡,高层（共19层）,西南向,2015年建,外金沙-百仁生态区内(三环路西四段),218,21336元/㎡
"
											成都花园上城
										",3室2厅,135.18㎡,高层（共22层）,南北向,2009年建,贝森-成都花园上城家园南街1号,352,26039元/㎡
"
											金色夏威夷
										",1室0厅,37.74㎡,中层（共15层）,南向,2003年建,八宝街-西大街84号,65,17223元/㎡
"
											龙湖翠微清波B区
										",4室2厅,149.17㎡,中层（共18层）,西南向,2014年建,外金沙-金福路428号,332,22256元/㎡
"
											文武路152号院
										",1室1厅,41.5㎡,低层（共7层）,东南向,2015年建,顺城街-文武路152号,50,12048元/㎡
"
											天盛壹中心
										",1室0厅,48.48㎡,高层（共31层）,东向,2014年建,草市街-北大街88号,64,13201元/㎡
"
											海亮樾金沙
										",3室1厅,88.56㎡,中层（共25层）,东南向,2015年建,外金沙-蜀鑫路与清波路交汇处,222,25067元/㎡
"
											蓝光凯丽美域
										",3室2厅,119.38㎡,中层（共31层）,南向,2010年建,内金沙-金祥路55号,313,26218元/㎡
"
											现代城
										",2室1厅,80.87㎡,高层（共23层）,西南向,2004年建,浣花小区-锦里西路119号,158,19537元/㎡
"
											凯德风尚
										",3室1厅,175.01㎡,低层（共18层）,南向,2012年建,万家湾-苏坡中路8号,420,23998元/㎡
"
											中海金沙府
										",7室5厅,233.32㎡,低层（共18层）,南北向,2012年建,内金沙-中海金沙府,1280,54860元/㎡
"
											证大正府
										",1室1厅,65.8㎡,中层（共32层）,东南向,2014年建,顺城街-正府街172号,130,19756元/㎡
"
											蜀华街32号院
										",3室2厅,103.78㎡,高层（共6层）,东南向,2015年建,天府广场-蜀华街32号,276,26594元/㎡
"
											实业街30号院
										",2室1厅,54.74㎡,高层（共5层）,西向,1990年建,长顺街-实业街30号,220,40189元/㎡
"
											长富花园
										",1室1厅,58.23㎡,高层（共18层）,东南向,2015年建,天府广场-上南大街2号,107,18375元/㎡
"
											财经商住楼
										",2室2厅,89.93㎡,高层（共6层）,南北向,2003年建,府南新区-双清南路6号,106,11786元/㎡
"
											蓝光SOFA社区
										",2室1厅,78.04㎡,中层（共20层）,东向,2011年建,万家湾-成飞大道南段238号,158,20246元/㎡
"
											北斗星花园公寓
										",4室1厅,161㎡,高层（共21层）,北向,2001年建,草市街-北斗星花园公寓北大街119号,268,16645元/㎡
"
											蓝光SOFA社区
										",2室2厅,80.92㎡,中层（共20层）,西向,2011年建,万家湾-成飞大道南段238号,160,19772元/㎡
"
											东立清水河畔
										",3室2厅,90.06㎡,低层（共23层）,西南向,2008年建,外金沙-金福南路55号,148,16433元/㎡
"
											建发金沙里
										",2室1厅,81.83㎡,高层（共25层）,南向,2012年建,内金沙-建发金沙里蜀辉路588号,230,28107元/㎡
"
											城置尚豪庭
										",2室1厅,88.93㎡,中层（共26层）,东南向,2014年建,草市街-青羊区草市街38号,184,20690元/㎡
"
											78号观邸
										",3室1厅,102.35㎡,低层（共32层）,南向,2015年建,天府广场-锦里西路78号,240,23448元/㎡
"
											世纪金沙一期
										",3室2厅,98.24㎡,低层（共18层）,西北向,2009年建,内金沙-世纪金沙一期,258,26262元/㎡
"
											金沙鹭岛一期
										",5室2厅,225.4㎡,低层（共27层）,东北向,2010年建,内金沙-金沙鹭岛一期金沙遗址路55号,630,27950元/㎡
"
											百寿巷2号院
										",2室1厅,50㎡,中层（共7层）,南北向,1996年建,石人小区-百寿巷2号院百寿巷2号(近中新路),72,14400元/㎡
"
											二十一世纪花园一期
										",3室2厅,113.35㎡,高层（共7层）,南向,2003年建,贝森-苏坡东路27号,185,16321元/㎡
"
											清水路苑
										",4室2厅,142㎡,中层（共18层）,北向,2012年建,苏坡-武青北路西货站路312号,198,13943元/㎡
"
											中铁西城
										",2室1厅,89.05㎡,高层（共33层）,南向,2010年建,万家湾-光华大道一段398号,242,27175元/㎡
"
											锦绣光华
										",2室1厅,89.96㎡,高层（共20层）,东向,2014年建,外光华-中坝街29号,138,15340元/㎡
"
											东珠美地
										",4室2厅,143.86㎡,低层（共18层）,东南向,2002年建,草市街-东马道街19号,308,21409元/㎡
"
											时光俊园
										",4室2厅,122.41㎡,高层（共21层）,南向,2014年建,万家湾-时光俊园青羊区光华西三路30号,312,25488元/㎡
"
											金色夏威夷
										",1室1厅,53㎡,低层（共15层）,南向,2003年建,八宝街-西大街84号,93,17547元/㎡
"
											英伦金沙
										",2室2厅,71.7㎡,低层（共24层）,西北向,2014年建,外金沙-清水滨河路99号(苏坡立交旁),110,15341元/㎡
"
											中海金沙府
										",4室2厅,199.81㎡,中层（共31层）,西南向,2012年建,内金沙-中海金沙府,780,39037元/㎡
"
											凯德风尚
										",5室2厅,237.23㎡,低层（共17层）,南向,2012年建,万家湾-苏坡中路8号,640,26978元/㎡
"
											博瑞都市花园
										",3室2厅,162.08㎡,低层（共9层）,南向,2003年建,贝森-青羊大道101号,485,29923元/㎡
"
											金沙揽胜二期
										",2室1厅,90.06㎡,低层（共29层）,北向,2007年建,贝森-清江中路63号,156,17321元/㎡
"
											瑞通凯域
										",4室2厅,117.48㎡,低层（共11层）,东南向,2015年建,贝森-东顺街164号,288,24514元/㎡
"
											万科金色领域
										",3室1厅,92.99㎡,中层（共24层）,南向,2015年建,万家湾-光华南三路88号,220,23658元/㎡
"
											清河阳光
										",2室2厅,89.04㎡,中层（共18层）,东南向,2012年建,外光华-月华路23号,130,14600元/㎡
"
											长富花园
										",2室2厅,81.47㎡,中层（共26层）,北向,2014年建,天府广场-上南大街2号,158,19393元/㎡
"
											东原时光道
										",3室1厅,89㎡,高层（共21层）,东南向,2015年建,外光华-光华大道一段(大公园对面),186.5,20955元/㎡
"
											水木光华
										",1室1厅,45.91㎡,高层（共11层）,东南向,2004年建,内光华-青羊大道16号,84,18296元/㎡
"
											揽胜金沙
										",1室1厅,52.31㎡,高层（共35层）,西北向,2012年建,内金沙-清江西路90号,122,23322元/㎡
"
											中海金沙府
										",4室2厅,177.26㎡,中层（共27层）,东向,2012年建,内金沙-中海金沙府,540,30463元/㎡
"
											恒大广场
										",3室2厅,115.48㎡,低层（共53层）,东南向,2015年建,天府广场-天府广场提督街99号(近中国建设银行总部)),398,34464元/㎡
"
											清江之春
										",2室1厅,79.65㎡,高层（共18层）,东南向,2010年建,外金沙-金辉路51号,112,14061元/㎡
"
											富力丽思国际公馆
										",2室1厅,95.86㎡,中层（共44层）,东南向,2012年建,顺城街-富力丽思国际公馆顺城大街289号,200,20863元/㎡
"
											海亮樾金沙
										",3室2厅,106.24㎡,高层（共24层）,西北向,2016年建,外金沙-海亮樾金沙蜀鑫路与清波路交汇处,256,24096元/㎡
"
											元益花园
										",3室1厅,81.44㎡,低层（共21层）,东西向,2014年建,外光华-光华大道一段866号,142,17436元/㎡
"
											金沙云庭
										",3室2厅,135.87㎡,中层（共13层）,东南向,2015年建,内金沙-金阳路152号,400,29439元/㎡
"
											香槟花园
										",3室2厅,116.91㎡,中层（共6层）,北向,2005年建,内光华-瑞联路33号,270,23094元/㎡
"
											商业街6号院
										",3室2厅,71.91㎡,低层（共6层）,南北向,1990年建,天府广场-商业街6号(商业街与东城根中街交界处),265,36851元/㎡
"
											东立清水河畔
										",3室2厅,117.3㎡,中层（共23层）,东南向,2008年建,外金沙-金福南路55号,170,14492元/㎡
"
											双玺
										",3室1厅,87.01㎡,高层（共18层）,东向,2011年建,贝森-贝森路216号,196,22526元/㎡
"
											兴城融域
										",3室1厅,129.69㎡,中层（共11层）,东向,2014年建,外光华-培中路82号,175,13493元/㎡
"
											凯德风尚
										",5室2厅,174.97㎡,中层（共18层）,南北向,2014年建,万家湾-苏坡中路8号,460,26290元/㎡
"
											元益花园
										",2室1厅,88㎡,中层（共21层）,东北向,2015年建,外光华-光华大道一段866号,143,16250元/㎡
"
											金林大城小室
										",2室1厅,78㎡,高层（共18层）,南向,2009年建,府南新区-清江中路10号,132,16923元/㎡
